ls_vitz;ls_energo
522001069;220113017
522001140;220113075
522001132;220113070
522099583;220113058
511021234;111116063
511015762;111116053
511022913;111116072
511009753;111116077
511009761;111116082
523004905;230211078
514001801;21832
514001770;21833
514001712;21834
514001720;21835
514001746;21836
514001657;21815
514010525;21837
514001762;21838
514001673;21820
514001788;21839
514001681;21821
514001665;21819
514001704;21825
514001738;21840
514001796;21841
514001754;21842
514001649;21814
514001699;21823
517010419;197754
517010346;197753
513000527;130210067
513000551;130210090
518000556;200205104
522005209;220801497
514002962;140804092
511008024;110203097
523001321;231902059
522003273;220505621
526001451;526
526001346;522
515000670;156003034
511016946;22199
511021585;22200
511016996;22201
511021569;110901403
522008142;229000018
522008469;229000997
522008118;229000001
522093163;229000021
522093210;229000003
522008477;229000022
522008134;229000826
522007057;229000025
511010623;111405181
511021721;111405164
516001792;160509019
522030165;220801543
521001317;21677
521001309;21679
521001040;21680
521001286;21681
521001105;21682
521001244;21685
521001278;21686
521001252;21678
521001113;21687
522005712;220902263
522005681;220902260
522005746;220902269
523004361;231903091
522005623;220902246
523001787;230103177
513006117;22144
513002228;130740129
513003680;130740050
513003591;22145
513004173;130740058
511020416;21967
511018469;21972
526001922;19582
511020686;111116029
511009614;111116019
511009664;111116031
511019156;111116048
511009656;111116030
511014033;111116113
513001044;130403112
529000080;179365
529000098;179362
519000779;190309002
516002861;160710001
513000705;130308089
513006183;130308084
513001816;130608077
513003290;130608185
513003410;130608038
513001793;130608035
511004389;110605016
511022549;111102256
511022557;111102303
514003049;140908062
516002146;160708144
516002162;160708137
511010437;111405038
511012942;111405062
526001647;15209
523004599;110906091
523004719;110906074
518000598;200205214
518000580;200205213
517003250;22319
517003268;22320
517003234;22570
517003218;22567
517003242;22321
517003226;22569
515000816;156003286
521000418;219400094
513003282;130210089
526000366;272201080
511021161;110920278
511015843;22202
511007939;110920261
511008286;110920465
511012772;22203
511019716;110920419
511008155;110920367
511008317;110920487
511007971;110920288
511020660;110920341
511023278;110920444
516099999;22179
511018354;110932085
511006129;110904350
511013833;110904673
511013427;110904737
511023367;110904668
511023919;110904453
511001967;110407162
513003509;130908090
511002060;110408130
511022191;110408121
511018477;110408188
511002109;110408183
511015827;110407100
511012269;21726
511015851;21981
511018061;111910346
511012162;111910279
511012471;111910613
511012358;111910470
511017691;111910293
516001564;21663
521001707;210903024
526000316;2491
529001654;189365
529001858;189368
529001599;189362
529001531;189364
529001874;189376
529001662;189377
523003200;110906186
526001299;531
526001469;538
526001370;540
526001176;533
526001231;547
513002359;130804127
513004204;130517192
513002317;130804062
513005527;130804056
516099193;160607142
515000476;155053219
511003252;110507296
511003228;110507140
511003210;110507139
511013281;110507147
511003236;110507146
511024004;111101097
523004167;230201127
511024305;110605113
511023456;110605156
511021195;110605169
511015398;110605115
511023147;110904781
511014871;110904571
529000747;181627
513000072;130106070
511004826;110901292
529000551;193134
529000624;193126
511022175;110920402
511020987;110920441
511012861;110920445
511008414;110920524
511008074;110920332
511017609;26091
511017502;260298
511014415;110406204
523001779;230201137
511018184;111405279
511010542;111405117
511023812;111405104
511004525;110605104
522007340;229000574
511018647;22028
511021179;110410219
511019766;110407030
511018338;110407031
511001828;110407042
511015592;21987
511017714;21992
511023341;21997
522009295;220114017
523004832;231901086
513001086;130420568
513001078;130420187
518099987;180204108
518099961;180204114
516001522;160509133
516001629;160509136
516001823;160509134
522004855;220701590
522008095;229000937
522008574;229000926
522008100;229000934
511004169;110602206
511004177;110602208
511022002;111107281
511000686;110401063
526002122;271202109
522098260;221090039
529001824;189388
529001701;189386
518000093;180107162
516001695;160210045
522004423;220701445
521001082;210402078
521001846;210402095
529001808;179410
529000488;189397
529000470;189380
511003634;110508255
511018401;22204
511012811;22205
519001733;190701180
511004583;110606031
511013605;110606028
511024290;110606080
511020995;110606029
511016726;111402096
526000065;3310
511014106;110402256
526099917;273000452
529001484;189401
529001688;189402
515000117;151262197
515000109;151262194
515000086;151262177
522005500;220902208
522005495;220902207
522099533;220902206
522005479;220902202
522005568;220902231
513000234;130108182
513000195;130108143
513000218;130108151
513005179;130108140
513003347;130108213
513000292;130108209
513000284;130108208
529001939;179420
529000462;22630
522003299;220505628
522003281;220505626
523001533;231906272
513000810;130327008
516000738;160405135
516001603;160509140
511017382;22206
511017057;22207
511008228;110920413
511017528;21586
511015770;111406004
511018231;112801704
511018655;110506370
523001101;231901267
523001062;231901235
523003959;112801377
511008383;110920508
511015568;110920310
511024486;110920559
511008676;110931416
511017552;110920518
511008472;110920609
511008325;110920488
511018825;110920460
511008252;110920433
511023228;110106190
513005331;130420177
513005593;130420161
513005438;130140481
513005276;130140464
516002586;160208031
516002691;160208001
516002730;160208037
522008362;229000464
522093197;229000470
522093202;229000473
511011530;111907006
511011598;111907049
511017510;110501206
511011603;111907062
511014635;111907093
511013192;111907005
511021373;111907028
511011564;111907029
511021030;111907035
511013184;111907083
511015330;111907004
511011580;111907047
511001836;110407108
511021365;110407117
511001844;110407110
511015534;111907055
511002337;110501033
511002599;110502358
511015021;111907013
519001741;190703081
526000324;2530
526000031;2539
518000158;180204016
521000858;21702
521001147;21703
522003045;220505524
523004866;230309062
529000632;190475
523001680;230109050
528000053;22642
513005917;130114133
522002358;220402105
522002421;220402220
522030288;220402217
513003525;130204153
513003541;130909045
516002170;160210179
522099347;226010120
522097997;229100263
522004392;220701430
522099452;229303088
516001687;160210066
516002560;160210067
516001726;160210070
526001184;624
511009208;111104108
511022604;111104139
523004808;230211086
523002149;230103119
516002772;160208088
511001917;110407142
523001729;231901302
523003357;112801159
523001664;112801692
523001232;231901322
523001216;231901315
523001127;231901270
523001266;231901330
516002798;160710173
511015893;110904566
511015372;110920115
517006274;22336
517006371;22337
517006282;22338
517006389;22339
517006321;22340
517006305;22341
517006517;22352
517006355;22342
517006428;22343
517006347;22344
517006509;22353
517006444;22383
517006410;22345
517006397;22346
517006494;22354
517006486;22355
517006460;22384
517006290;22347
517006313;22348
517006402;22349
517006478;22356
517006363;22350
517006339;22351
517006525;22357
517006452;22385
517006436;22386
526001477;599
526000625;601
526001265;604
526001419;606
526000421;613
513004513;130710143
515000793;156003097
515000808;156003099
515000727;156003082
515000735;156003086
515001359;156003289
511023862;110931427
511023448;110931165
514003104;140907157
526000617;1667
526000798;1668
511019067;110204121
511022094;110203004
511000563;110204234
521000654;21721
521000646;21722
511004729;110606133
511004559;110605131
511004737;110606134
517006630;22388
517006672;22395
517006567;22409
517006583;22413
517006648;22390
517006800;22421
517006826;22422
517006575;22410
517006779;22427
517006533;22434
517006680;22396
517006753;190146832
517006787;22428
517006656;22392
517006795;22429
517006868;22679
517006541;22433
517006818;22423
517006606;22416
517006711;22397
517006591;22417
517006703;22399
517006850;22438
517006834;22424
517006614;22418
517006761;22431
517006842;22439
517006622;22393
517006664;22401
517006745;190146831
517006559;22435
517006698;22403
517003365;190146960
517003543;190061939
517003496;190146971
517003593;190146976
517003331;190146957
517003373;190146961
517003569;190146974
517003323;190146956
517003438;190146966
517003420;190146965
517003470;190272845
517003585;190061941
517003616;190061942
517003488;190061936
517003357;190146959
517003284;190146952
517003404;190146964
517003551;190272708
517003519;190061937
517003462;190146969
517003608;190146977
517003349;190272839
517003527;190146973
517003292;190146953
517003315;190061933
517003624;190146955
517003412;190170583
517003535;190061938
517003454;190146968
517003399;190272843
517003501;190146972
517003276;190146951
517003307;190146954
517003446;190146967
517003577;190146975
513002684;131004009
513003452;130306001
513004199;131004027
513004115;131004057
513006492;131004011
513002676;131004007
513002692;131004029
522005259;220900344
519001076;190502085
522008532;229000475
522007112;229000067
522009122;229000921
522008273;229000085
522008540;229000076
522008508;229000915
522007934;229000069
522009164;229000092
522008524;229000065
522093278;229000079
511014790;110408135
517009840;22447
517009206;22224
517009866;22449
517009858;22451
517009468;22473
517009175;22225
517009117;22226
517009450;22472
517009557;22474
517009159;22227
517009298;22228
517009743;22481
517009573;22475
517009882;22453
517009329;22229
517009442;22476
517009719;22482
517009183;22230
517009793;22483
517009688;22484
517009905;22455
517009507;22477
517009379;22478
517009824;22457
517009735;22485
517009638;22486
517009832;22458
517009345;22479
517009963;22461
517009989;22462
517009997;22465
517009272;22231
517009581;22487
517009971;22467
517009612;22488
517009426;22480
517009337;22232
517009890;22468
517009751;22489
517009727;22490
517009222;22209
517009476;22440
517009256;22210
517009913;22544
517009387;22441
517009434;22442
517009939;22545
517009214;22211
517009549;22443
517009816;22516
517009599;22517
517009604;22518
517009947;22546
517009311;22212
517009531;22444
517009662;22519
517009523;22445
517009492;22446
517009400;22448
517009565;22450
517009230;22213
517009654;22521
517009769;22522
517009515;22452
517010011;22547
517009777;22523
517009701;22524
517009620;22525
517009303;22214
517009353;22454
517009696;22526
517009280;22215
517009141;22216
517009191;22217
517009361;22456
517009874;22548
517009264;22218
517009955;22549
517009785;22527
517009167;22219
517009125;22220
517009395;22459
517009109;22221
517009808;22528
517009133;22222
517009646;22529
517010003;22550
517009921;22551
517009484;22460
517009418;22464
517009670;22530
517009248;22223
511007167;110905131
511007175;110905132
522006459;226010289
522006441;229300274
511008587;110931229
511022620;110931212
515000230;152165148
511014384;110606088
518000629;180105485
523004248;231901165
523004840;231901157
517006999;190146848
517007115;22554
517007092;21881
517006915;22512
517007026;190146850
517006957;190241498
517007107;22555
517006923;21888
517007034;21891
517006907;21893
517006884;21895
517006931;21898
517007000;21900
517007076;21902
517007068;21880
517006973;21882
517006876;21883
517007131;21885
517006965;190009712
522008639;220303121
511024787;110932194
521001870;940201960
522008354;229000433
511000246;110201192
511022565;111002091
523002636;21872
523002571;21873
523002521;21874
523002547;21875
523002539;21876
523002694;21877
523002652;21878
523002597;21879
523002660;21886
523002563;21887
523002555;21889
523002589;21890
523002602;21892
523002644;21894
523002678;21896
523002686;21897
523002610;21899
523002628;21901
522004685;220701544
511011653;111907168
513004806;22141
513003397;130308002
513000713;130308156
513000690;130308042
513000454;130207026
516000584;160310061
516001768;21661
516000607;160310067
511011784;111908049
511013003;111908041
524000132;241511034
522005322;220902083
522005445;220902168
522097939;220902166
523004230;230106191
511008888;111005116
511008870;111005114
511001195;110403164
511013964;111103021
511009088;111103023
511015063;111103064
529001840;179377
529000381;179378
511019813;26108
511001129;110403133
511014855;110403118
511001276;110403219
511001307;110403224
522098202;220208070
522001807;220208008
522001792;220208005
522004813;220701582
522004805;220701581
526000594;17543
526000285;17544
521001901;211018014
511002230;110410539
511017918;110410042
511016873;110410542
511018346;110410074
511002141;110410102
511015322;110410544
522000356;220100239
522008647;220100398
522099999;220100220
522000306;220100217
511013655;110106158
511000165;110106151
516001310;160505112
516000877;160505149
526099844;623
511024622;110904862
511024745;110904746
511021381;110904682
511024680;26100
511024703;112801845
511021218;112801343
511022484;26107
511024630;26102
511024729;22678
511024753;110904558
511023943;110904929
511024698;110904950
511024711;26092
511021682;110931710
511024672;26106
511024779;26096
511024664;22208
511008773;111001137
513000111;130108028
513000242;130108190
513000268;130108193
513003321;130108030
513000315;130108216
511015429;110905442
511007565;110905557
513003884;131204175
511002264;110410547
511011124;111702022
511023553;111702019
511011190;111702379
511021527;110606102
511004622;110606097
511021632;110904263
511015479;111920013
516000746;160405173
516002625;160405001
516000704;160405015
529000030;190579
529000022;190576
529000048;190580
529000014;190574
514000693;140134089
514099278;40275929
514099309;40194930
514099723;40046426
514099684;40046428
514099286;40046451
514099448;40046438
514099579;22680
514099595;40180024
514099668;22175
514002904;22675
514099707;40046427
514099537;22674
514099773;22673
514099561;40046432
514099634;40046453
522009245;222106006
522006255;222106087
522008972;222106080
511022387;111407051
511025597;21903
526001980;649
526001655;632
513000640;130304073
513000658;130304078
511019415;21904
511016899;22176
529000682;190758
521001090;211201299
521000379;210301881
511011043;111407117
511013362;110905420
511015217;110905461
511021674;110905357
526000934;3389
526000243;3395
526000942;3888
511012065;111909127
511011768;111908018
511011742;111908012
511018176;111908009
511025149;110904147
511020903;21843
511012227;111910312
511013663;111910399
523001444;231903136
523003674;231901278
523004816;231901056
523004280;231901103
523000058;231901054
523004565;231901041
523001973;231901101
523004191;231901252
523000749;230210021
513000577;130291018
513000593;130291139
526000073;2226
522008930;220901082
523004329;230309170
523003909;230108194
513002236;130801050
519000850;190312004
513004220;131503038
513004149;131503167
513004351;131503186
513004165;131504014
513004212;131503168
513005721;131503163
513004335;131504012
513006523;131503188
513005357;131503160
513003630;130140524
523000147;112901028
523000155;112901029
523000113;112901024
515000206;152061083
515001325;152061069
526001142;768
522004944;220801037
522030212;220801158
522008867;220801098
522008859;220801007
522099884;220801184
522008875;220801005
522030173;220801148
522030026;220900153
516000827;160505093
516002057;160505095
516002138;160505076
516000796;160505070
515001341;155053062
515000646;155053225
515000599;155053193
515000612;155053198
515000484;155053155
515001333;155053175
523000642;230111052
523000634;230111051
523000888;230212101
523001711;230212143
521001862;210903008
521001854;210903014
521000921;210101382
513002024;130710026
513005381;130710014
513002058;130710058
513002016;130710015
511014130;111910600
511023587;111910496
517008014;190146800
517007440;22089
517007602;22091
517007351;190061978
517007979;190061958
517007319;22098
517007199;22101
517007848;22046
517008373;22105
517007759;190180124
517007814;22066
517007416;22681
517008145;22049
517007432;190146825
517008284;190146812
517008187;190146808
517007424;22056
517007903;22052
517007157;22092
517007911;190061954
517008137;190061961
517008048;190170606
517008195;190180121
517007660;190061995
517008331;190272838
517008098;190061959
517008250;190146810
517007220;22324
517007830;22057
517007783;22064
517008153;190146807
517007678;190146827
517007505;190057577
517007610;22515
517007262;190061973
517007953;190146796
517007767;190146830
517007995;190146799
517007987;190146798
517007929;190146795
517007173;22087
517007181;22330
517007238;22359
517007204;22094
517007806;22377
517007149;22363
517008268;22322
517008064;190146802
517007791;22379
517008080;190146804
517007393;190061981
517007864;22048
517007717;190146828
517007165;22078
517007636;190061991
517008276;190146811
517007898;22380
517007856;22051
517007945;190061957
517007597;190061987
517008242;22323
517007212;22104
517008103;190146805
517007880;22050
517007725;190146829
517008234;190146809
517007961;190146797
517007369;190146823
517007539;190057578
517008323;190146815
517007563;190146826
517008315;190146814
517008056;190146801
517007458;190180123
517007254;22368
517007270;190146819
517007343;190061982
517007872;22381
517007301;190146820
517007589;190061986
517007408;190180122
517007246;21931
517008292;190061968
517008111;190146806
517008381;190146818
517008307;190146813
517008072;190146803
517007822;22061
511020822;110503071
516002926;160809110
516002968;160809105
516002942;160809109
523004604;22058
526001972;21659
526001207;774
526001273;19881
518000718;180107183
516000518;160310006
516000500;160310005
521000955;210102219
517001622;190272827
517003739;190061867
517001698;21811
517001787;21810
517001494;190061874
517001567;190061878
517003632;190061857
517001444;190061868
517001591;190061881
517001711;21808
517001583;190146892
517001575;190061879
517001509;190146889
517001452;190061870
517001745;21807
517003640;190146887
517001703;21805
517001630;190061883
517001486;190061873
517001664;190061886
517001656;190061885
517001460;190061871
517003705;190061864
517001761;22280
517001729;21803
517001680;21802
517003690;190061863
517003713;190061865
517001606;190061882
517001559;190146891
517001517;190061875
517001614;190146893
517001533;190061877
517001753;21800
517003721;190061866
517003682;190272821
517003666;190061859
517001779;21799
517001672;21797
517003658;190061858
517001541;190146890
517003747;190146888
517001737;21796
517001525;190061876
517001648;190061884
517001478;190061872
516001221;160901402
519001270;190503055
519001262;190503050
516099185;160417257
522093317;229000616
511013354;111909051
521000840;21724
513002537;130905191
523004882;230309026
522006912;226100807
522006920;226100813
522008582;229302969
515000141;151762066
522097963;229100212
522003948;220701277
522004017;220701291
522004033;220701297
522099460;220701275
511012015;111909060
511012023;111909061
526000544;2625
521000638;21723
513002600;130905209
523005414;230309099
523000422;230109146
522099282;226100815
522003930;220701276
511012243;111910335
516001289;160901431
526000780;273103044
513005747;130110078
526000950;1902
526000861;19675
526000120;19687
529000307;191822
529000292;191826
529000284;191821
529001769;179403
529001743;191805
523004311;230109152
516003037;160108078
522029986;220900218
529000616;192086
529000713;192084
514002988;140802043
515001317;151762070
521001888;211201136
526001011;2642
523004418;231903087
529000218;179405
511016938;110408107
511011108;110902272
511021064;110902291
511013045;21914
511013469;110905314
511017586;110905241
511007044;110905013
511007078;110905042
511014449;110905399
511022125;110905469
511007052;110905015
511007086;110905043
511007230;110905243
511019732;110905279
511017277;110905484
511019774;110905060
511001886;110407139
511001878;110407138
523003739;230201095
522007764;229000961
522007675;229000832
522008192;229000804
522007722;229000851
522007730;229000852
522007667;229000822
511003503;110508200
511003464;110508185
511012950;110508186
511022206;110508227
511003561;110508232
511021072;110508181
511003781;110508304
511003456;110508183
511003472;110508189
522008914;220402618
522002714;220402393
522002803;220402412
522002772;220402403
522009300;220402379
522002730;220402395
517003755;21754
517003909;21781
517003763;21755
517003925;21780
517003810;21778
517003771;21756
517003836;21776
517003975;21789
517003959;21788
517003933;21774
517003828;21773
517003894;21771
517003789;21770
517003941;21768
517003967;21787
517003886;21767
517003797;21766
517003983;21785
517003860;21765
517003852;21764
517003802;21762
517003917;21761
517003878;21758
517003844;21757
522008794;220801361
522009237;220801368
522097905;220801359
522030204;220801374
522030238;220801357
522099321;226010423
522007853;226010422
522006637;226010415
522099355;226010402
522004635;220701521
522004538;220701505
513003305;130207037
511022997;110920541
522009017;220205010
514001411;140903115
514001283;140901211
523000260;112901168
516002007;160505034
511024892;110306014
526000510;2666
518099995;200104138
513004369;130210079
511022476;110604058
511004208;110604051
523003616;112901093
511009397;111104248
513006222;130420005
513099982;130420157
513004440;130740071
513004490;130740041
513099974;130740027
513004864;22143
513004466;130740132
513004505;130740029
526001312;605
526001134;603
523004638;22147
511001470;110404205
511002654;110503096
511017099;110503135
511002696;111101091
511004371;110605015
511005042;110902026
511019570;25148
511025505;110902237
511020979;110903220
511020961;110904424
511006608;110904646
511017544;111910404
511012780;110920301
511025571;110920325
511015576;111001102
511021959;111403041
511010762;111406042
511018922;111406066
511018095;111905498
511011726;111907221
511017023;111910397
511019431;111910297
513000399;130110038
513001230;130516022
513003965;130710012
513002032;130710045
513003266;130905206
515000191;152061018
515001286;154046185
516000102;160210178
516001394;160210023
516000403;160210125
517007571;190061985
521000989;210105659
521000125;210105900
521001600;210106132
521000230;210106301
521000492;210402112
522007594;229000762
523005854;229000763
522098090;229100320
522098016;229100258
523000862;230212078
523003577;230212077
523000870;230212099
523004777;231901042
523003527;231901279
523005163;231901306
523001363;231902203
511029232;110508032
522099761;220801442
522099834;220801367
522006823;226100757
511028121;111116007
511026454;110602292
522099923;226010432
523005359;230103046
523005422;230309054
522002984;220402568
522093113;229000779
522030115;220801535
511024907;110903081
522004643;220701522
521010023;210202028
513099893;130712050
516002528;160210125
511027280;110106079
522099672;220801036
522099876;220801409
522099656;220801208
511028422;111910045
4294967295;156003207
513099720;131503208
528001368;178966
513003274;130110038
